CCOC(=O)C1=C(N(c2ncnn2[C@@H]1c3ccc(cc3)F)CC(=O)Nc4cccc(c4C)C)C,C21351226,P31882776
Cc1ccc(cc1)c2nc(on2)c3cn(c4c(c3=O)ccc(n4)C)CC(=O)NCCC5=CCCCC5,C21655365,P32264126
Cc1ccc(c(c1)S(=O)(=O)Nc2ccc(cc2)C(=O)O[C@@H](C)c3nnc(o3)c4ccccc4)C,C22611434,P33581088
CCN(C1CCCCC1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3nnc(o3)c4cccc(c4)Cl,C12515103,P44222478
CCOC(=O)Cc1csc(n1)NC(=O)[C@@H](C)Sc2nnc3n2c4c(cc(cc4c(c3)C)C)C,C32535263,P48246467
CCc1nc(no1)c2ccc(c(c2)S(=O)(=O)N3CCC(CC3)C(=O)Nc4ccc(cc4C)F)C,C33086733,P48964352
C[C@H](c1ccc(cc1)F)NC(=O)C2CCN(CC2)c3ccc4nnc(n4n3)c5ccc(cc5)OC,C33260069,P49187653
CC(C)(C)NC(=O)[C@H](c1ccc(cc1)N(C)C)N(C2CCCCC2)C(=O)c3ccc(cc3)[N+](=O)[O-],C36492759,P54246546
c1cc(cc(c1)[N+](=O)[O-])C(=O)N(Cc2ccco2)[C@H](C3CCCCC3)C(=O)NC4CCCCC4,C36504742,P54263633
C[C@@H](C(=O)Nc1cc(ccc1Cl)[N+](=O)[O-])Sc2nnc3n2cc(cc3Cl)C(F)(F)F,C36798307,P54685900
C[C@@H](C(=O)Nc1ccc(cc1)[N+](=O)[O-])Sc2nc(c(nn2)c3ccccc3)c4ccccc4,C36801989,P54693938
Cc1ccc(c2c1nc(s2)N3CCN(CC3)CCNC(=O)/C=C\c4ccc(cc4)[N+](=O)[O-])Cl,C38785819,P58741322
c1cc(cc(c1)[N+](=O)[O-])c2cnc(n2c3cccc(c3)Cl)SCC(=O)Nc4nccs4,C44087358,P66610646
CC(C)c1ccc(cc1)[C@H]2C(=C(n3c(nnn3)N2)C(=O)OC)C(=O)c4ccc(cc4)Br,C01438451,P76587394
CC1=C([C@H](n2c(nc(n2)SCc3ccccc3Cl)N1)c4cccc(c4)[N+](=O)[O-])C(=O)C,C01282873,P82190490
CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc2nc(cs2)c3ccc(c(c3)Br)OC,C09087040,P83530241
Cc1c(c(n2c(n1)c3ccccc3n2)C)CCC(=O)N[C@@H](c4nc(no4)c5ccccc5)C(C)C,C58138738,P87652610
C/C(=C/1\C(=NN(C1=O)c2ccc(cc2)[N+](=O)[O-])c3ccc(cc3)OC)/NCCc4ccc(cc4)F,C20288432,P90628719
c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N3CCN(CC3)c4ccc(nn4)Nc5ccccn5,C11697588,P100472247
c1ccc2c(c1)c(c[nH]2)c3nnc(o3)SCc4nnnn4c5ccc(cc5C(F)(F)F)Cl,C68750711,P105537913
CC(C)[C@H](C(=O)N1CCN(CC1)c2ccc(cc2)[N+](=O)[O-])NC(=O)C34CC5CC(C3)CC(C5)C4,C23122520,P111290693
c1ccc(cc1)[C@H](C(=O)Nc2ccc(c(c2)[N+](=O)[O-])Cl)Sc3nnc(s3)N4CCCC4,C72016320,P111781300
Cc1ccc(cc1)n2c(nnc2S[C@H](C)C(=O)Nc3ccnn3C(C)C)c4ccc(cc4)OC,C79393469,P124001313
Cc1c(sc2c1c(=O)n(c(n2)S[C@H](C)C(=O)Nc3ccccc3[N+](=O)[O-])C4CCCC4)C,C22101826,P124030189
Cc1ccc(cc1)S(=O)(=O)[N-]c2[nH+]c3n(n2)[C@H](CC(=N3)c4ccccc4)c5ccc(cc5)OC,C06101491,P126214400
c1ccc(cc1)/C=C(/C#N)\C(=O)O[C@@H](c2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],C33581477,P153262063
c1ccc2c(c1)c(=O)n(c(n2)SCc3ccc(cc3)[N+](=O)[O-])NC(=O)c4ccc(cc4)F,C02974080,P155483845
CS(=O)(=O)c1ccc(cc1)N/N=C\c2cn(nc2c3cc4ccccc4oc3=O)c5ccccc5,C98054656,P155800451
