CCOC(=O)/C=C/1\C[C@@]2([C@H]3CC[C@@H]4[C@H]5[C@@H]6C(CC[C@@]5(CC[C@]4([C@@]3(CC[C@@H]2C(C1=O)(C)C)C)C)CO6)(C)C)C,C95471800,P149971641
CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@H]2C=C[C@H]4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)C(=O)OC)C)C)C,C95936535,P151063439
Cc1c(sc2c1c(nc(n2)Cc3ccccc3)N4CCN(CC4)C(c5ccccc5)c6ccccc6)C,C96196457,P151564594
Cc1ccc(cc1)/C=C\2/C(=O)N([C@]3(S2)N(N=C(S3)C(=O)C)c4ccc(cc4)Cl)c5ccccc5,C33396153,P152660561
CCn1c(=O)c2c(nc1S[C@H](C)C(=O)N(c3ccccc3)c4ccccc4)-c5ccccc5CC26CCCC6,C02247917,P155530012
CC(C)[C@H]1Cc2c(sc3c2c4nnc(n4c(n3)SC)SCc5ccc(cc5)Br)CO1,C02258144,P155531489
c1ccc(cc1)c2c3c(c4c5c(c6nnc(n6cn5)SCc7ccc(c(c7)Cl)Cl)sc4n2)CCC3,C97952631,P155531660
Cc1ccc(c(c1)C)n\2c(=O)/c(=C\c3ccccc3Br)/s/c2=C(/C#N)\C(=O)C(C)(C)C,C12566818,P155637350
c1cc(ccc1S(=O)(=O)N=S(=O)(c2ccc(cc2)Br)c3ccc(cc3)Br)Cl,C98049071,P155781998
c1ccc(cc1)c2c(nn3c(c(nc3n2)c4ccccc4Br)Br)c5ccccc5,C98238540,P156246205
