Title,glide gscore,RMSD
decoy,-7.538,6.387
decoy,-5.491,7.135
decoy,-6.65,7.868
decoy,-5.524,7.832
decoy,-5.488,7.4
decoy,-5.489,6.091
decoy,-5.487,6.595
decoy,-5.628,6.959
decoy,-5.631,8.968
decoy,-5.486,7.944
decoy,-6.146,6.269
decoy,-5.494,6.346
decoy,-5.486,8.671
decoy,-5.552,6.361
decoy,-6.123,7.337
decoy,-5.484,8.811
decoy,-5.734,6.593
decoy,-5.482,7.583
decoy,-5.594,8.144
decoy,-6.217,8.92
decoy,-5.481,7.668
decoy,-5.48,6.916
decoy,-6.369,5.654
decoy,-5.479,5.955
decoy,-5.479,8.869
decoy,-5.478,10.341
decoy,-5.531,7.058
decoy,-5.497,8.419
decoy,-5.483,7.986
decoy,-5.478,6.061
decoy,-5.476,9.053
decoy,-5.475,8.011
decoy,-5.885,6.895
decoy,-5.851,5.923
decoy,-6.608,6.479
decoy,-5.473,9.156
decoy,-5.473,8.468
decoy,-5.584,6.416
decoy,-5.805,7.389
decoy,-6.085,6.658
decoy,-5.486,9.268
decoy,-6.989,6.585
decoy,-5.468,9.154
decoy,-5.469,6.884
decoy,-5.812,9.09
decoy,-6.246,7.982
CHEMBL4560938,-5.467,8.02
decoy,-5.467,7.98
decoy,-5.467,6.453
decoy,-5.466,8.263
decoy,-5.484,5.946
decoy,-5.464,8.508
decoy,-5.937,6.279
decoy,-5.762,5.966
decoy,-5.517,7.022
decoy,-7.034,8.928
decoy,-5.46,9.143
decoy,-6.433,5.898
decoy,-6.448,8.996
decoy,-5.455,7.141
decoy,-5.973,6.901
decoy,-6.951,5.769
decoy,-5.453,9.735
decoy,-6.546,9.095
decoy,-5.452,7.41
decoy,-5.453,7.187
decoy,-6.601,6.473
decoy,-5.451,7.057
CHEMBL4763458,-5.45,6.449
decoy,-5.45,6.657
decoy,-5.449,7.132
decoy,-5.67,6.564
decoy,-5.447,9.437
decoy,-5.519,5.036
decoy,-5.451,7.004
decoy,-6.338,7.017
decoy,-6.59,6.451
decoy,-5.447,10.206
decoy,-5.44,6.822
decoy,-5.44,6.714
decoy,-5.439,4.949
decoy,-5.438,6.915
decoy,-5.461,6.891
decoy,-5.435,9.594
decoy,-5.446,7.399
decoy,-5.515,8.787
decoy,-5.843,8.352
decoy,-5.64,7.211
decoy,-5.545,7.03
decoy,-5.866,7.222
decoy,-5.425,7.591
decoy,-6.645,5.504
decoy,-5.422,8.358
decoy,-5.421,7.246
decoy,-5.419,6.857
decoy,-5.419,6.958
decoy,-5.463,7.794
decoy,-7.136,7.097
decoy,-5.415,7.473
decoy,-5.415,6.996
decoy,-5.414,6.485
decoy,-6.397,5.588
decoy,-5.938,8.642
decoy,-5.417,7.541
decoy,-5.41,7.192
decoy,-5.565,7.891
decoy,-6.47,6.364
decoy,-5.434,7.622
decoy,-5.468,6.524
decoy,-5.406,5.919
decoy,-5.816,9.692
decoy,-7.225,8.387
decoy,-5.524,8.102
decoy,-5.408,8.225
decoy,-5.432,6.038
decoy,-5.401,8.052
decoy,-5.832,6.803
decoy,-5.4,7.225
decoy,-5.59,9.22
decoy,-5.398,6.96
decoy,-5.398,6.417
decoy,-5.398,7.226
decoy,-5.397,6.921
decoy,-5.482,7.325
decoy,-5.396,9.127
decoy,-5.5,6.703
decoy,-5.394,6.022
decoy,-5.931,6.862
decoy,-5.392,8.853
decoy,-5.39,6.39
CHEMBL4761026,-5.39,7.192
decoy,-5.39,7.552
decoy,-5.388,6.763
decoy,-5.505,10.062
decoy,-5.388,6.064
decoy,-6.68,7.585
decoy,-5.895,6.882
decoy,-5.798,7.51
decoy,-5.391,8.95
decoy,-6.487,5.981
decoy,-5.384,7.412
decoy,-5.382,9.877
decoy,-6.108,6.864
decoy,-6.217,8.846
decoy,-5.381,8.051
decoy,-5.38,7.695
decoy,-5.635,7.589
decoy,-5.387,6.554
decoy,-5.895,7.822
decoy,-6.657,8.956
decoy,-5.479,6.954
decoy,-5.387,8.045
decoy,-5.377,7.577
decoy,-5.376,8.334
decoy,-5.375,8.367
decoy,-5.445,9.684
decoy,-5.369,6.201
decoy,-5.369,7.893
decoy,-6.794,7.471
decoy,-6.042,8.389
decoy,-7.025,6.795
decoy,-5.371,6.91
decoy,-5.367,7.003
decoy,-5.911,6.998
decoy,-5.38,6.997
decoy,-5.432,7.53
decoy,-5.963,5.685
decoy,-5.365,8.564
decoy,-5.364,10.518
decoy,-5.664,7.406
decoy,-5.363,9.199
decoy,-5.763,9.68
decoy,-5.763,9.68
decoy,-5.621,5.881
decoy,-5.539,7.084
decoy,-5.36,7.657
decoy,-5.94,6.327
decoy,-5.359,9.037
decoy,-6.12,6.834
decoy,-6.499,7.816
decoy,-5.357,8.868
decoy,-5.397,6.388
decoy,-5.356,7.941
decoy,-5.355,6.073
decoy,-5.364,9.625
decoy,-5.46,5.568
decoy,-5.857,7.042
decoy,-6.773,11.798
decoy,-5.348,7.379
decoy,-6.319,10.206
CHEMBL4750285,-5.346,8.185
decoy,-5.346,8.542
decoy,-6.102,8.222
decoy,-5.642,5.557
decoy,-5.982,7.206
decoy,-5.339,7.479
decoy,-5.338,6.797
decoy,-5.336,8.411
decoy,-5.334,7.448
decoy,-5.335,7.81
decoy,-5.329,7.801
decoy,-5.342,7.107
decoy,-5.327,6.202
decoy,-5.329,7.845
decoy,-5.915,7.619
decoy,-6.415,6.97
decoy,-6.084,8.395
decoy,-5.772,8.529
decoy,-5.324,9.394
decoy,-5.329,10.674
decoy,-5.321,6.956
decoy,-5.341,8.884
decoy,-5.32,7.74
decoy,-6.963,7.627
decoy,-5.319,6.186
decoy,-5.697,8.525
decoy,-5.319,5.613
decoy,-5.331,8.022
decoy,-5.381,6.616
decoy,-5.728,7.087
decoy,-5.317,8.476
decoy,-5.331,6.68
decoy,-5.314,4.59
decoy,-5.313,6.653
decoy,-5.313,8.378
decoy,-5.757,7.292
decoy,-6.625,6.304
decoy,-6.295,6.629
decoy,-5.311,7.746
decoy,-5.309,7.478
decoy,-5.309,7.079
decoy,-5.308,10.394
decoy,-5.609,6.144
decoy,-6.003,9.763
decoy,-6.117,6.416
decoy,-5.301,7.732
decoy,-5.306,5.704
decoy,-5.306,8.227
decoy,-6.976,7.227
decoy,-6.144,5.413
decoy,-5.299,8.754
decoy,-5.708,8.335
decoy,-7.705,7.132
decoy,-5.298,8.509
decoy,-5.297,7.761
decoy,-6.73,7.065
decoy,-6.528,6.046
decoy,-5.297,5.842
decoy,-6.52,6.365
decoy,-5.658,5.604
decoy,-5.295,7.175
decoy,-5.469,6.8
decoy,-5.294,6.246
decoy,-5.319,6.832
decoy,-5.298,6.398
decoy,-6.474,6.537
decoy,-5.685,6.03
decoy,-5.29,6.92
decoy,-5.289,5.964
decoy,-5.771,6.056
decoy,-5.295,7.053
decoy,-6.512,5.985
decoy,-5.288,7.041
decoy,-5.416,7.338
decoy,-5.344,8.145
decoy,-5.697,7.444
decoy,-5.557,7.153
decoy,-5.285,8.583
decoy,-6.564,6.511
decoy,-5.285,8.526
decoy,-6.383,6.043
decoy,-5.452,5.413
decoy,-6.481,5.701
decoy,-5.278,7.343
decoy,-5.278,8.041
decoy,-5.277,8.809
decoy,-5.276,7
decoy,-5.277,6.767
decoy,-5.275,5.162
decoy,-5.861,6.679
decoy,-5.307,6.72
decoy,-5.273,6.075
decoy,-5.271,5.44
decoy,-5.311,7.444
decoy,-5.27,6.952
decoy,-5.268,6.048
decoy,-5.268,7.322
decoy,-5.268,8.063
decoy,-5.266,8.547
decoy,-6.086,6.583
decoy,-5.263,6.539
decoy,-5.262,6.69
decoy,-5.261,6.82
decoy,-5.278,7.347
decoy,-6.281,6.708
decoy,-5.67,7.865
decoy,-5.259,9.782
decoy,-5.258,7.186
decoy,-5.258,6.948
decoy,-5.653,6.761
decoy,-6.095,6.437
decoy,-5.257,6.17
decoy,-5.716,6.614
decoy,-5.255,8.25
decoy,-6.913,9.071
decoy,-5.255,8.39
decoy,-5.253,6.974
decoy,-6.546,6.051
decoy,-5.86,8.353
decoy,-5.681,7.115
decoy,-5.254,7.259
decoy,-7.253,5.773
decoy,-5.834,6.996
decoy,-6.098,6.813
decoy,-5.244,5.719
decoy,-5.331,6.612
decoy,-6.014,6.455
decoy,-5.615,6.637
decoy,-5.726,7.834
decoy,-5.24,9.128
decoy,-5.406,6.295
decoy,-5.24,10.063
decoy,-5.24,5.84
decoy,-5.239,7.612
decoy,-5.251,6.786
decoy,-5.253,7.799
decoy,-5.627,7.304
decoy,-5.234,7.472
decoy,-5.266,5.686
decoy,-6.207,5.94
decoy,-6.078,7.12
decoy,-5.884,6.39
decoy,-5.231,6.265
decoy,-5.23,7.136
decoy,-5.23,7.41
decoy,-5.88,6.997
decoy,-5.227,6.616
decoy,-5.238,9.992
decoy,-5.226,6.147
decoy,-7.263,7.836
decoy,-5.24,7.284
decoy,-5.222,8.117
decoy,-6.373,7.72
decoy,-5.221,8.246
decoy,-5.292,8.28
decoy,-5.218,10.177
decoy,-5.218,6.778
decoy,-6.527,8.721
decoy,-5.217,5.005
decoy,-5.217,7.376
decoy,-5.217,6.674
decoy,-5.216,7.088
decoy,-5.405,6.858
decoy,-6.171,5.918
decoy,-5.219,6.556
decoy,-5.216,6.656
decoy,-5.215,7.49
decoy,-6.639,7.704
decoy,-5.306,9.174
decoy,-5.296,6.41
decoy,-5.566,6.8
decoy,-5.305,6.625
decoy,-5.449,7.105
decoy,-7.647,7.104
decoy,-5.207,5.274
decoy,-5.207,6.593
decoy,-5.366,6.058
decoy,-5.205,7.036
decoy,-6.673,7.641
decoy,-7.861,9.605
decoy,-6.215,5.524
decoy,-6.215,5.524
decoy,-5.266,8.877
decoy,-5.199,7.571
decoy,-5.61,7.516
decoy,-6.885,5.82
decoy,-5.613,7.623
decoy,-6.032,6.977
decoy,-5.203,7.389
decoy,-5.196,7.208
decoy,-5.956,10.233
decoy,-5.821,8.616
CHEMBL4754781,-5.193,6.127
decoy,-5.193,6.176
decoy,-5.193,6.649
decoy,-5.193,7.095
decoy,-5.193,6.936
decoy,-5.193,6.925
decoy,-5.189,9.293
decoy,-5.488,5.928
decoy,-5.186,6.111
decoy,-5.643,7.33
decoy,-6.226,5.104
decoy,-5.595,7.449
decoy,-5.822,7.324
decoy,-5.628,7.264
decoy,-5.331,6.523
decoy,-7.018,6.688
decoy,-5.208,6.794
decoy,-5.779,6.729
decoy,-5.181,8.271
decoy,-5.245,5.352
decoy,-5.189,7.345
decoy,-5.681,6.643
decoy,-7.185,5.522
CHEMBL4743702,-5.215,5.827
decoy,-5.215,6.351
decoy,-6.75,9.553
decoy,-6.151,6.175
decoy,-5.176,8.122
decoy,-5.175,6.519
decoy,-5.175,6.056
decoy,-5.276,6.335
decoy,-5.234,6.39
decoy,-7.481,7.119
decoy,-5.222,6.648
decoy,-5.171,6.85
decoy,-6.061,6.022
decoy,-5.27,6.536
decoy,-7.021,6.468
decoy,-5.211,6.499
decoy,-6.231,6.859
decoy,-5.194,7.325
decoy,-5.167,8.005
decoy,-5.165,8.029
decoy,-5.165,6.495
decoy,-5.351,8.043
decoy,-6.331,7.169
decoy,-5.285,6.622
decoy,-5.211,6.659
decoy,-5.163,7.654
decoy,-5.164,6.702
CHEMBL313972,-5.162,7.975
decoy,-5.162,8.281
decoy,-5.161,6.007
decoy,-5.175,6.715
decoy,-5.624,7.687
decoy,-5.595,7.576
decoy,-6.667,6.849
decoy,-5.153,9.184
decoy,-6.079,5.874
decoy,-5.151,6.124
decoy,-5.561,6.353
decoy,-5.174,6.028
decoy,-5.147,5.462
decoy,-5.25,6.483
decoy,-5.306,7.351
decoy,-5.146,7.356
decoy,-5.738,6.764
decoy,-5.159,9.199
decoy,-5.267,6.001
decoy,-5.166,6.146
decoy,-6.487,8.583
decoy,-5.146,5.758
decoy,-5.491,7.493
decoy,-5.206,6.084
decoy,-5.476,8.898
decoy,-5.142,6.98
decoy,-5.401,7.085
decoy,-5.142,8.142
decoy,-5.141,11.22
decoy,-5.552,8.064
decoy,-6.645,7.567
decoy,-5.141,6.357
decoy,-5.138,8.778
decoy,-5.138,7.886
decoy,-6.843,7.376
decoy,-5.142,8.088
decoy,-5.885,10.401
decoy,-5.962,8.618
decoy,-5.133,8.096
decoy,-5.132,5.459
decoy,-5.416,8.301
decoy,-5.131,7.038
decoy,-5.28,8.391
decoy,-5.131,8.869
decoy,-7.519,6.259
decoy,-6.23,6.462
decoy,-5.133,7.641
decoy,-5.323,6.938
decoy,-5.123,6.571
decoy,-6.547,6.494
decoy,-6.564,6.331
decoy,-5.234,5.944
decoy,-6.137,8.77
decoy,-7.056,6.556
decoy,-6.361,8.355
decoy,-5.125,9.297
decoy,-5.113,6.834
decoy,-6.969,7.638
decoy,-5.111,5.358
decoy,-5.111,5.464
decoy,-5.17,9.242
decoy,-5.167,5.84
decoy,-5.138,7.77
decoy,-6.263,7.557
decoy,-5.107,8.179
decoy,-5.516,8.74
decoy,-7.009,6.26
decoy,-5.109,8.772
decoy,-5.124,6.553
decoy,-5.111,8.424
decoy,-5.102,5.926
decoy,-6.803,5.881
decoy,-6.561,8.126
decoy,-5.102,5.95
decoy,-5.601,7.358
decoy,-6.865,7.785
decoy,-5.448,6.656
decoy,-5.095,6.251
decoy,-5.181,7.23
decoy,-5.104,8.851
decoy,-6.345,6.633
decoy,-6.125,5.851
decoy,-5.811,8.961
decoy,-6.408,7.169
decoy,-5.481,7.242
decoy,-5.555,8.301
decoy,-6.314,6.161
decoy,-5.343,7.434
decoy,-5.142,6.013
decoy,-5.242,7.33
decoy,-5.083,9.651
decoy,-5.174,7.02
decoy,-5.082,5.08
decoy,-5.093,6.659
decoy,-5.094,7.042
decoy,-6.427,6.168
decoy,-6.457,8.646
decoy,-5.077,9.57
decoy,-6.448,7.299
decoy,-6.266,8.196
decoy,-5.075,7.005
decoy,-5.073,7.468
decoy,-5.081,5.436
decoy,-5.342,6.8
decoy,-5.073,6.69
decoy,-5.076,8.541
decoy,-5.071,6.063
decoy,-5.423,6.188
decoy,-5.107,8.748
decoy,-5.08,7.492
decoy,-5.07,6.911
decoy,-7.543,7.734
decoy,-5.075,7.218
decoy,-5.072,7.018
decoy,-5.064,8.614
decoy,-6.861,5.614
decoy,-5.062,7.285
decoy,-5.947,8.969
decoy,-5.061,8.008
decoy,-6.543,8.211
decoy,-5.059,8.316
decoy,-5.331,5.036
decoy,-5.546,9.429
decoy,-5.233,6.54
decoy,-7.667,7.538
decoy,-5.993,7.216
decoy,-5.054,7.651
decoy,-7.43,9.053
decoy,-6.083,9.248
decoy,-5.049,7.921
decoy,-5.049,6.547
decoy,-5.047,8.604
decoy,-6.215,7.626
decoy,-6.118,8.052
decoy,-5.133,6.493
decoy,-5.045,6.326
decoy,-5.455,6.424
decoy,-6.471,7.516
decoy,-5.56,5.672
decoy,-5.041,5.074
decoy,-5.04,7.68
decoy,-5.732,7.047
decoy,-6.332,9.119
decoy,-5.08,5.901
decoy,-6.807,7.512
decoy,-5.785,6.455
decoy,-5.049,8.233
decoy,-5.07,8.126
decoy,-5.823,7.701
decoy,-6.714,6.715
decoy,-5.783,6.591
decoy,-5.027,5.517
decoy,-5.154,10.433
decoy,-5.255,8.393
CHEMBL4741175,-5.033,5.725
decoy,-5.033,6.609
decoy,-5.207,5.903
decoy,-5.157,7.143
decoy,-5.161,9.056
decoy,-5.02,9.58
decoy,-6.841,6.249
decoy,-6.13,6.623
decoy,-5.018,8.363
decoy,-5.017,6.519
decoy,-5.016,8.459
decoy,-5.015,9.531
decoy,-5.015,7.001
decoy,-5.425,6.13
decoy,-6.742,8.465
decoy,-6.785,8.843
decoy,-5.028,7.638
decoy,-5.011,7.448
decoy,-5.135,7.121
decoy,-5.013,7.632
decoy,-5.003,6.326
decoy,-6.842,6.456
decoy,-5.593,8.406
decoy,-5.412,7.539
decoy,-5.501,6.716
decoy,-5.501,6.716
decoy,-5.783,6.428
decoy,-6.303,9.659
decoy,-5.271,6.056
decoy,-6.424,7.13
decoy,-5.871,7.32
decoy,-4.996,9.3
decoy,-6.545,9.783
decoy,-4.995,7.194
decoy,-7.217,5.552
decoy,-6.097,6.971
decoy,-4.993,6.179
decoy,-5.153,6.938
decoy,-4.993,8.674
decoy,-5.882,8.38
decoy,-4.988,6.398
decoy,-5.264,7.457
decoy,-4.987,7.846
decoy,-7.567,6.989
decoy,-5.152,5.813
decoy,-4.984,7.183
decoy,-6.771,7.532
decoy,-4.983,7.348
decoy,-4.982,7.106
decoy,-5.067,8.456
decoy,-6.393,5.659
decoy,-5.789,6.246
decoy,-4.98,6.95
decoy,-5.239,6.058
decoy,-4.978,8.424
decoy,-6.811,8.495
decoy,-4.977,7.315
decoy,-4.975,6.527
decoy,-5.035,9.305
decoy,-6.195,5.748
decoy,-4.989,8.413
doxorubicin,-6.704,5.418
decoy,-4.991,6.421
decoy,-5.465,6.049
decoy,-5.381,8.044
decoy,-6.538,6.34
decoy,-5.556,7.024
decoy,-4.969,7.442
decoy,-5.585,7.239
decoy,-4.998,7.576
decoy,-4.965,6.467
decoy,-4.965,8.539
decoy,-5.147,6.198
decoy,-4.988,7.589
decoy,-6.356,5.355
decoy,-6.255,7.969
decoy,-4.958,9.258
decoy,-5.046,6.494
decoy,-5.575,7.016
decoy,-5.451,8.709
decoy,-6.606,6.106
decoy,-4.989,6.641
decoy,-4.945,7.395
decoy,-4.943,7.955
decoy,-4.988,6.357
decoy,-4.946,7.165
decoy,-4.94,6.798
decoy,-6.725,8.574
decoy,-5.349,7.066
decoy,-6.747,7.083
decoy,-5.431,5.778
decoy,-5.347,8.059
decoy,-5.426,7.273
decoy,-6.149,6.306
decoy,-4.929,7.491
decoy,-5.337,8.557
decoy,-5.591,7.001
decoy,-6.411,5.735
decoy,-5.244,7.617
decoy,-5.991,5.905
decoy,-6.497,6.499
decoy,-5.237,6.775
decoy,-6.144,6.686
decoy,-4.939,5.627
decoy,-5.075,7.306
decoy,-6.418,8.905
decoy,-4.92,8.51
decoy,-4.989,7.045
decoy,-4.921,8.767
decoy,-4.921,8.11
decoy,-5.426,6.581
decoy,-4.916,8.39
decoy,-5.299,7.787
decoy,-7.168,7.236
decoy,-4.914,8.123
decoy,-5.967,7.299
decoy,-4.914,8.06
decoy,-4.912,7.456
decoy,-4.912,7.456
decoy,-6.12,8.292
decoy,-5.463,6.522
decoy,-4.908,7.469
decoy,-4.953,7.74
decoy,-4.928,6.516
decoy,-5.3,6.964
decoy,-5.781,7.724
decoy,-6.251,7.137
decoy,-4.901,8.666
decoy,-4.906,6.602
decoy,-5.31,6.199
decoy,-5.426,7.598
decoy,-4.899,10.352
decoy,-5.84,7.689
decoy,-5.973,7.241
decoy,-5.291,7.391
decoy,-6.038,6.689
decoy,-6.239,9.157
decoy,-5.177,5.421
decoy,-5.77,8.127
decoy,-4.889,8.695
decoy,-5.562,7.938
decoy,-5.064,6.515
decoy,-4.987,7.68
decoy,-4.888,7.923
decoy,-5.296,9.179
decoy,-5.734,9.241
decoy,-6.27,6.754
decoy,-4.884,5.034
decoy,-4.9,7.584
decoy,-4.884,6.101
decoy,-5.239,7.251
decoy,-4.879,6.005
decoy,-6.142,7.561
decoy,-6.045,7.424
decoy,-4.898,6.274
decoy,-6.396,6.908
decoy,-5.518,8.105
decoy,-5.035,6.527
decoy,-4.87,8.156
decoy,-4.939,5.153
decoy,-5.279,8.932
decoy,-4.868,5.907
decoy,-5.533,8.738
CHEMBL4799614,-4.865,5.744
decoy,-4.865,5.586
decoy,-4.862,7.386
decoy,-6.237,8.517
decoy,-4.932,6.608
decoy,-4.949,6.181
decoy,-5.026,7.445
decoy,-4.857,6.761
decoy,-6.587,6.412
decoy,-5.562,7.901
decoy,-5.381,6.13
decoy,-5.885,6.565
decoy,-5.264,8.2
decoy,-5.467,7.242
decoy,-7.13,6.975
decoy,-4.852,7.755
decoy,-6.389,7.951
decoy,-5.426,7.068
decoy,-4.85,6.759
decoy,-5.778,6.165
decoy,-6.541,8.362
decoy,-4.848,5.838
decoy,-6.141,7.57
decoy,-4.968,7.944
decoy,-6.42,7.499
decoy,-5.516,9.5
decoy,-4.839,6.715
decoy,-5.466,6.412
decoy,-4.838,6.058
decoy,-4.915,8.136
decoy,-5.868,6.177
decoy,-4.85,7.939
decoy,-4.836,5.653
decoy,-6.026,7.45
decoy,-5.586,6.628
decoy,-4.833,7.013
decoy,-4.853,6.161
decoy,-5.667,6.52
decoy,-4.83,6.31
decoy,-5.962,6.478
decoy,-5.24,7.025
decoy,-4.828,7.056
decoy,-4.827,6.046
decoy,-4.826,6.066
decoy,-5.235,6.917
decoy,-4.824,8.845
decoy,-6.796,7.428
decoy,-6.345,6.361
decoy,-4.864,6.604
decoy,-5.722,6.774
decoy,-4.827,5.851
decoy,-6.213,7.091
decoy,-5.325,6.869
decoy,-4.807,4.637
decoy,-5.964,7.915
decoy,-6.065,8.258
decoy,-4.806,7.543
decoy,-5.893,6.623
decoy,-6.095,8.341
decoy,-6.237,6.817
decoy,-5.779,5.064
decoy,-5.209,7.662
decoy,-6.201,7.886
decoy,-5.59,6.256
decoy,-5.659,9.408
decoy,-6.581,6.318
decoy,-4.795,7.95
decoy,-6.616,5.763
decoy,-6.706,8.292
decoy,-5.96,7.161
decoy,-4.831,6.358
decoy,-4.802,7.122
decoy,-6.472,8.631
decoy,-4.871,6.781
decoy,-5.156,5.755
decoy,-4.79,9.595
decoy,-4.79,10.317
decoy,-5.788,7.688
decoy,-5.634,6.668
decoy,-5.954,7.14
decoy,-6.308,7.204
decoy,-5.591,6.858
decoy,-5.466,7.619
decoy,-5.88,8.313
decoy,-4.785,5.767
decoy,-5.458,7.38
decoy,-5.824,6.832
decoy,-4.78,8.416
decoy,-4.798,5.832
decoy,-4.786,7.433
decoy,-4.777,8.32
decoy,-4.774,5.999
decoy,-4.772,8.603
decoy,-6.33,7.36
decoy,-4.929,8.505
decoy,-5.061,7.137
decoy,-5.178,7.143
decoy,-5.463,6.298
decoy,-5.266,6.289
decoy,-7.005,6.184
decoy,-4.763,6.857
decoy,-6.2,7.585
decoy,-6.556,9.145
decoy,-6.76,6.731
decoy,-5.743,8.501
decoy,-4.754,5.383
decoy,-5.878,6.331
decoy,-5.902,8.004
decoy,-4.752,6.558
decoy,-6.628,10.146
decoy,-4.746,9.572
decoy,-5.15,5.828
decoy,-4.745,9.348
decoy,-4.745,6.1
decoy,-7.151,6.621
decoy,-4.751,6.34
decoy,-4.742,7.342
decoy,-6.626,8.551
decoy,-6.879,7.255
decoy,-6.098,8.54
decoy,-4.741,6.658
decoy,-4.739,7.641
decoy,-5.738,6.782
decoy,-4.738,7.614
decoy,-6.605,7.486
decoy,-5.147,5.947
decoy,-4.735,6.874
decoy,-7.178,9.27
decoy,-4.733,7.727
decoy,-4.761,5.275
decoy,-5.809,8.709
decoy,-4.737,6.078
decoy,-5.799,6.905
decoy,-4.731,8.22
decoy,-4.73,7.035
decoy,-6.124,7.577
decoy,-4.729,6.344
decoy,-4.91,6.545
decoy,-5.291,6.516
decoy,-5.135,6.856
decoy,-7.127,6.956
decoy,-4.957,6.094
decoy,-4.719,5.937
decoy,-4.719,7.795
decoy,-5.05,5.759
decoy,-4.722,5.602
decoy,-6.322,6.821
decoy,-4.721,6.202
decoy,-6.546,6.843
decoy,-6.966,7.11
decoy,-5.687,6.585
decoy,-6.013,6.871
decoy,-4.705,8.046
decoy,-6.227,7.724
decoy,-6.031,6.685
decoy,-5.4,6.674
decoy,-4.724,8.295
decoy,-6.352,5.658
decoy,-5.247,8.66
decoy,-5.247,8.66
decoy,-4.699,8.977
decoy,-4.699,5.846
decoy,-6.335,7.429
decoy,-5.106,7.997
decoy,-4.695,5.134
decoy,-4.695,5.134
decoy,-6.78,7.082
decoy,-4.694,7.219
decoy,-5.598,6.966
decoy,-6.914,7.902
decoy,-6.914,7.902
decoy,-6.903,6.45
decoy,-5.731,6.137
decoy,-5.136,6.82
decoy,-5.214,7.042
decoy,-6.364,6.341
decoy,-6.502,8.753
decoy,-4.713,5.614
decoy,-4.682,5.177
decoy,-6.666,10.014
decoy,-5.072,6.969
decoy,-4.679,5.805
decoy,-6.139,6.627
decoy,-5.869,9.041
decoy,-5.403,6.851
decoy,-6.514,5.427
decoy,-4.674,5.831
decoy,-6.056,9.921
decoy,-5.748,6.084
decoy,-4.672,6.099
decoy,-4.687,7.858
decoy,-4.784,6.943
decoy,-4.671,6.723
decoy,-6.843,7.894
decoy,-7.041,6.32
decoy,-5.994,9.154
decoy,-4.669,7.962
decoy,-7.276,6.118
decoy,-4.665,8.609
decoy,-5.851,6.388
decoy,-5.761,7.566
decoy,-5.645,8.446
decoy,-6.187,8.979
decoy,-4.662,9.756
MBX3135,-5.635,6.673
decoy,-5.21,9.497
decoy,-4.661,6.139
decoy,-5.411,7.025
decoy,-5.878,7.25
decoy,-4.69,9.214
decoy,-6.867,6.212
decoy,-5.199,6.336
decoy,-4.656,9.25
decoy,-5.127,7.332
decoy,-4.687,7.209
decoy,-4.651,5.092
decoy,-4.706,6.981
decoy,-6.168,8.607
decoy,-5.493,8.639
decoy,-5.132,7.625
decoy,-5.236,7.738
decoy,-5.811,6.52
decoy,-6.519,6.815
decoy,-4.643,6.819
decoy,-4.643,4.784
decoy,-4.635,6.356
decoy,-5.802,8.779
decoy,-6.527,10.394
decoy,-6.165,6.794
decoy,-5.281,8.587
decoy,-6.6,5.823
decoy,-5.226,6.082
decoy,-6.541,8.203
decoy,-5.077,7.843
decoy,-4.632,6.373
decoy,-4.626,7.732
decoy,-4.623,7.098
decoy,-6.421,7.264
decoy,-5.307,5.874
decoy,-6.045,6.12
decoy,-6.154,6.525
decoy,-4.619,7.383
decoy,-4.658,5.966
decoy,-6.24,7.617
decoy,-6.296,7.785
decoy,-5.472,6.915
decoy,-4.898,7.561
decoy,-4.662,6.733
decoy,-5.316,5.645
decoy,-4.614,8.386
decoy,-6.112,6.546
decoy,-4.818,6.015
decoy,-6.028,6.994
decoy,-4.607,7.663
decoy,-7.02,7.854
decoy,-4.599,5.005
decoy,-5.283,6.884
decoy,-5.925,7.622
decoy,-4.597,6.229
decoy,-4.598,6.136
decoy,-6.828,7.201
decoy,-4.595,8.585
decoy,-5.356,7.39
decoy,-6.199,6.229
decoy,-5.004,6.19
decoy,-5.366,6.767
decoy,-5.001,8.312
decoy,-5.322,8.372
decoy,-6.514,6.934
decoy,-5.518,7.842
decoy,-6.343,6.478
decoy,-5.144,7.024
decoy,-4.588,8.89
decoy,-4.594,6.13
decoy,-6.702,6.757
decoy,-4.993,6.274
decoy,-6.839,6.684
decoy,-4.581,7.001
decoy,-5.976,5.243
decoy,-5.875,6.16
decoy,-5.875,6.16
decoy,-6.53,6.569
decoy,-4.861,6.13
decoy,-5.854,10.409
decoy,-6.249,6.611
decoy,-5.459,5.748
decoy,-5.704,7.136
decoy,-4.563,6.65
decoy,-4.797,7.441
decoy,-6.569,8.386
decoy,-7.149,6.029
decoy,-6.182,7.99
decoy,-4.975,6.295
decoy,-4.554,7.241
decoy,-5.753,7.281
decoy,-4.717,8.439
decoy,-6.197,9.146
decoy,-6.305,8.265
decoy,-6.855,7.692
decoy,-5.043,7.021
decoy,-5.635,6.866
decoy,-4.843,9.177
decoy,-4.757,6.108
decoy,-4.952,5.639
decoy,-5.603,7.504
decoy,-4.951,7.92
decoy,-6.756,6.339
decoy,-5.554,5.838
decoy,-5.067,7.378
decoy,-5.611,7.403
decoy,-4.534,7.598
decoy,-5.442,8.336
decoy,-4.531,7.443
decoy,-5.386,8.502
decoy,-6.15,6.605
decoy,-6.686,7.877
decoy,-6.686,7.877
decoy,-5.103,6.472
decoy,-4.554,6.573
decoy,-5.038,7.603
decoy,-4.526,5.873
decoy,-6.098,6.423
