Title,glide gscore,RMSD
decoy,-8.485,8.402
decoy,-8.483,8.671
decoy,-8.482,6.167
decoy,-8.481,6.683
CHEMBL4777095,-8.475,8.677
decoy,-8.475,8.555
decoy,-8.474,5.798
decoy,-8.624,6.54
decoy,-8.472,5.546
decoy,-8.485,5.388
decoy,-8.472,7.098
decoy,-8.467,7.462
decoy,-8.464,8.869
decoy,-9.559,8.324
decoy,-8.462,6.995
decoy,-8.719,6.583
decoy,-8.468,6.911
decoy,-8.46,5.884
decoy,-8.459,7.567
decoy,-8.484,7.022
decoy,-8.458,8.281
decoy,-8.462,6.773
decoy,-8.455,6.339
decoy,-8.455,7.541
decoy,-9.145,6.773
decoy,-8.453,7.708
decoy,-8.453,7.164
decoy,-9.03,7.626
decoy,-8.451,6.916
decoy,-8.45,7.823
decoy,-8.449,6.068
decoy,-8.448,7.032
decoy,-8.718,6.534
decoy,-8.515,6.052
decoy,-9.06,7.258
decoy,-8.439,9.267
decoy,-8.437,7.563
decoy,-8.437,6.343
decoy,-8.437,8.45
decoy,-8.435,5.501
decoy,-8.436,6.741
decoy,-8.432,7.517
decoy,-8.431,7.288
decoy,-8.49,8.064
decoy,-8.536,6.489
CHEMBL4582016,-8.429,7.268
decoy,-8.429,7.182
decoy,-8.427,8.577
decoy,-8.43,6.424
decoy,-8.425,6.605
decoy,-8.834,7.133
decoy,-8.423,8.933
decoy,-8.853,6.842
decoy,-8.417,6.646
decoy,-8.434,6.821
decoy,-8.416,7.797
decoy,-8.415,8.305
decoy,-8.414,7.454
decoy,-8.414,5.956
decoy,-8.412,7.276
decoy,-8.412,9.015
decoy,-8.968,6.866
decoy,-8.407,6.482
decoy,-8.425,6.395
decoy,-8.405,6.144
decoy,-8.405,7.661
decoy,-8.444,6.796
decoy,-9.537,6.507
decoy,-8.399,8.499
decoy,-8.398,6.693
decoy,-9.158,6.369
decoy,-8.396,8.266
decoy,-8.393,8.347
decoy,-8.391,6.193
decoy,-8.39,8.667
decoy,-8.391,7.126
decoy,-8.389,6.608
decoy,-8.387,8.492
decoy,-8.385,8.181
decoy,-8.385,6.944
decoy,-8.383,8.561
decoy,-8.383,8.369
decoy,-8.418,6.581
decoy,-8.473,7.502
decoy,-8.379,10.563
decoy,-8.378,8.975
decoy,-9.528,7.7
decoy,-8.522,6.312
decoy,-8.374,5.948
decoy,-8.941,6.454
decoy,-8.372,6.162
decoy,-8.372,7.695
decoy,-8.369,7.491
decoy,-8.377,6.497
decoy,-8.369,7.64
decoy,-8.368,5.522
decoy,-8.368,6.619
decoy,-8.369,8.076
decoy,-8.366,7.882
decoy,-8.366,8.054
decoy,-8.366,8.032
decoy,-8.519,6.697
decoy,-8.364,5.796
decoy,-8.363,7.057
decoy,-8.363,5.434
decoy,-8.485,6.684
decoy,-9.139,6.946
decoy,-8.371,6.575
decoy,-8.616,7.43
decoy,-8.355,5.491
decoy,-8.355,6.54
decoy,-8.353,7.714
decoy,-8.352,7.164
decoy,-8.347,6.295
decoy,-8.363,9.739
decoy,-8.345,5.571
decoy,-9.59,9.188
decoy,-8.414,7.19
decoy,-8.34,7.232
decoy,-8.34,5.916
decoy,-8.465,8.311
decoy,-8.356,6.783
decoy,-8.409,7.753
decoy,-8.339,6.677
decoy,-8.338,8.234
decoy,-8.337,7.275
decoy,-8.337,7.158
decoy,-8.336,5.092
decoy,-8.335,7.575
decoy,-8.364,5.825
decoy,-8.973,8.219
decoy,-8.331,8.076
decoy,-8.331,6.921
decoy,-8.426,6.987
decoy,-8.328,7.993
decoy,-9.254,8.447
decoy,-8.331,7.177
decoy,-8.353,6.076
decoy,-8.367,8.388
decoy,-8.319,5.746
decoy,-8.903,9.323
decoy,-8.316,7.514
decoy,-8.315,6.103
decoy,-8.315,6.514
decoy,-8.314,8.504
decoy,-8.309,6.735
decoy,-8.308,8.145
decoy,-8.319,7.269
decoy,-8.334,7.888
decoy,-8.304,5.948
decoy,-8.304,7.527
decoy,-9.841,9.284
decoy,-8.302,5.761
decoy,-8.32,4.996
decoy,-8.301,8.886
decoy,-8.301,8.687
decoy,-8.983,5.672
decoy,-9.122,9.142
decoy,-8.295,6.282
decoy,-8.296,6.125
decoy,-8.569,8.781
decoy,-8.294,7.537
decoy,-8.294,5.717
decoy,-8.296,6.69
decoy,-8.358,6.091
decoy,-8.889,7.024
decoy,-8.29,6.91
decoy,-8.291,7.957
decoy,-8.583,7.167
decoy,-8.4,7.705
decoy,-8.983,6.721
decoy,-8.302,6.323
decoy,-8.301,6.564
decoy,-8.286,6.533
decoy,-8.285,5.684
decoy,-8.284,8.718
decoy,-8.557,6.523
decoy,-8.335,6.675
decoy,-8.292,7.433
decoy,-8.689,7.252
decoy,-8.276,7.293
decoy,-8.275,8.374
decoy,-9.209,7.922
decoy,-9.31,8.445
decoy,-8.269,6.66
decoy,-8.275,6.786
decoy,-8.268,7.443
decoy,-9.427,9.24
decoy,-8.267,8.307
decoy,-8.27,9.313
decoy,-8.308,6.869
decoy,-8.266,8.823
decoy,-8.267,7.298
decoy,-8.266,7.749
decoy,-8.937,8.512
decoy,-8.264,7.575
decoy,-8.294,7.454
decoy,-8.26,6.423
decoy,-8.353,9.107
decoy,-8.259,7.737
decoy,-8.258,5.889
decoy,-8.256,8.506
decoy,-8.255,8.519
decoy,-8.252,7.383
decoy,-8.252,8.833
decoy,-8.27,7.394
CHEMBL4740685,-8.249,9.802
decoy,-8.248,9.877
decoy,-8.248,6.377
decoy,-8.247,6.711
decoy,-8.247,6.893
decoy,-8.247,6.604
decoy,-8.243,9.174
decoy,-8.242,7.074
decoy,-8.24,7.908
decoy,-9.525,8.055
decoy,-8.24,5.849
decoy,-8.24,7.871
decoy,-8.861,8.045
decoy,-8.236,6.052
decoy,-8.647,8.041
decoy,-8.234,7.256
decoy,-8.233,6.02
decoy,-8.231,7.844
decoy,-8.231,6.874
decoy,-8.229,7.933
decoy,-8.334,7.517
decoy,-8.246,6.147
decoy,-8.302,9.005
decoy,-8.243,6.089
decoy,-8.223,7.316
decoy,-8.515,6.907
decoy,-9.535,6.102
CHEMBL4751754,-8.218,6.654
decoy,-8.218,6.86
decoy,-8.217,7.578
decoy,-8.217,7.443
decoy,-8.222,8.069
decoy,-10.899,7.075
decoy,-8.738,6.64
decoy,-8.218,6.316
decoy,-8.215,8.877
decoy,-10.744,8.938
decoy,-8.213,8.53
decoy,-9.235,7.959
decoy,-8.212,9.35
decoy,-8.212,5.407
decoy,-8.211,6.177
decoy,-8.21,6.146
decoy,-8.204,5.676
decoy,-8.37,7.423
decoy,-9.228,7.973
decoy,-8.201,7.73
decoy,-10.645,7.007
decoy,-8.61,7.938
decoy,-8.204,5.819
decoy,-8.196,9.093
decoy,-8.227,7.144
decoy,-8.196,6.759
decoy,-8.2,5.499
decoy,-8.195,6.578
decoy,-9.93,7.146
decoy,-8.21,7.142
decoy,-8.537,6.017
decoy,-8.191,8.21
CHEMBL4799913,-8.192,7.671
decoy,-8.192,7.708
decoy,-8.295,6.576
decoy,-8.188,8.287
decoy,-8.204,7.821
decoy,-8.185,7.681
decoy,-8.251,7.038
decoy,-8.296,6.703
decoy,-8.183,5.969
decoy,-9.711,6.974
decoy,-8.18,7.45
decoy,-8.179,5.979
decoy,-8.178,6.417
decoy,-8.522,7.007
decoy,-8.229,7.606
decoy,-8.168,6.333
decoy,-8.261,6.93
decoy,-8.167,7.108
decoy,-8.166,7.187
decoy,-8.165,5.696
decoy,-8.188,6.227
decoy,-8.163,7.024
decoy,-8.313,7.131
decoy,-8.484,6.308
decoy,-8.16,7.321
decoy,-8.226,7.23
decoy,-8.159,6.735
decoy,-8.154,7.712
decoy,-8.151,8.36
decoy,-8.15,7.435
decoy,-8.153,8.004
decoy,-8.15,8.846
decoy,-8.149,6.759
doxorubicin,-8.182,10.76
decoy,-8.148,4.788
decoy,-8.151,7.152
CHEMBL4750285,-8.147,6.364
decoy,-8.147,7.072
decoy,-8.17,7.628
decoy,-8.143,6.513
decoy,-8.142,7.69
decoy,-8.143,8.048
decoy,-8.573,7.387
decoy,-8.138,6.405
decoy,-8.139,7.284
decoy,-8.211,6.348
decoy,-8.133,6.482
decoy,-8.132,6.073
decoy,-8.136,6.672
decoy,-8.13,7.798
decoy,-8.129,8.34
decoy,-8.139,7.841
decoy,-8.127,8.436
decoy,-8.126,6.092
decoy,-8.126,5.738
decoy,-8.125,6.781
decoy,-8.13,8.064
decoy,-8.176,8.572
decoy,-8.984,8.477
decoy,-8.14,5.837
decoy,-8.491,6.435
decoy,-8.118,8.097
decoy,-8.118,6.705
decoy,-8.118,6.976
decoy,-8.537,6.272
decoy,-8.115,7.349
decoy,-8.128,7.502
decoy,-8.112,7.456
decoy,-8.146,6.572
decoy,-8.112,6.251
decoy,-8.11,6.811
decoy,-8.151,6.938
decoy,-8.107,7.531
decoy,-9.875,7.231
decoy,-8.103,7.609
decoy,-8.103,5.494
decoy,-8.103,7.639
decoy,-8.576,5.959
decoy,-8.102,8.52
decoy,-8.248,6.631
decoy,-8.168,7.511
decoy,-8.116,6.868
decoy,-9.961,6.943
decoy,-8.132,7.625
CHEMBL4763478,-8.099,7.897
decoy,-8.099,7.322
decoy,-8.097,6.791
decoy,-8.097,6.259
decoy,-8.097,6.163
decoy,-8.097,6.434
decoy,-8.095,5.579
decoy,-8.094,8.231
decoy,-8.236,7.522
decoy,-8.092,4.896
decoy,-8.394,8.384
decoy,-8.092,6.575
decoy,-8.663,6.814
decoy,-8.58,7.085
decoy,-8.087,7.261
decoy,-8.093,7.017
decoy,-8.085,7.483
decoy,-8.085,7.551
decoy,-8.082,6.346
decoy,-8.082,4.824
decoy,-8.082,6.799
decoy,-8.082,5.827
decoy,-8.092,7.049
decoy,-8.082,6.163
decoy,-8.081,11.14
decoy,-8.079,7.006
decoy,-8.079,6.833
decoy,-8.124,7.302
decoy,-8.497,5.964
decoy,-8.077,6.094
decoy,-8.075,7.851
decoy,-9.076,6.82
decoy,-8.209,7.305
decoy,-8.07,9.126
decoy,-8.064,5.791
decoy,-8.474,6.694
decoy,-8.062,5.852
decoy,-8.062,5.98
decoy,-8.32,6.609
decoy,-8.164,6.246
decoy,-8.081,5.32
decoy,-8.063,6.285
CHEMBL4763458,-8.057,6.583
decoy,-8.057,6.235
decoy,-9.616,7.291
decoy,-8.172,8.538
decoy,-9.387,7.853
decoy,-8.056,6.079
decoy,-8.73,7.757
decoy,-8.054,6.995
decoy,-8.053,6.994
decoy,-8.052,6.587
decoy,-8.326,8.61
decoy,-8.068,6.353
decoy,-8.049,6.652
decoy,-8.415,7.507
decoy,-8.049,5.802
decoy,-8.048,5.806
decoy,-8.048,5.086
decoy,-8.047,7.963
decoy,-8.045,5.95
decoy,-8.042,6.029
decoy,-8.562,6.299
decoy,-8.037,4.639
decoy,-8.411,8.555
decoy,-8.038,5.552
decoy,-8.11,6.817
decoy,-8.066,7.003
decoy,-8.301,7.044
decoy,-8.03,10.143
decoy,-8.029,8.046
decoy,-8.186,6.263
decoy,-8.419,6.218
decoy,-8.025,7.634
decoy,-9.665,8.688
decoy,-8.02,6.44
decoy,-8.128,6.626
decoy,-8.047,5.69
decoy,-8.018,7.089
decoy,-8.16,6.494
decoy,-8.017,7.246
decoy,-8.017,6.686
decoy,-8.081,6.844
decoy,-8.016,6.94
decoy,-8.049,7.618
decoy,-8.014,8.5
decoy,-8.037,7.254
decoy,-8.565,7.784
decoy,-8.01,6.97
decoy,-8.009,6.216
decoy,-8.162,5.823
decoy,-8.008,7.154
decoy,-8.005,6.381
decoy,-8.003,6.808
decoy,-8.013,6.347
decoy,-8.002,8.73
decoy,-8,7.652
decoy,-8.536,5.901
decoy,-7.999,6.941
decoy,-8.011,6.958
decoy,-7.996,5.288
decoy,-9.493,9.224
decoy,-9.045,10.592
decoy,-8.312,5.898
decoy,-8,6.076
decoy,-9.563,8.144
decoy,-7.989,5.709
decoy,-8.002,6.046
decoy,-8.029,6.347
decoy,-8.103,7.493
decoy,-7.986,8.115
decoy,-7.984,8.427
decoy,-7.988,6.923
decoy,-7.984,6.372
decoy,-8.01,6.108
decoy,-8.82,8.645
decoy,-8.73,6.113
decoy,-8.285,5.839
decoy,-8.005,6.314
decoy,-7.971,7.257
decoy,-9.169,9.682
decoy,-7.968,7.296
decoy,-7.969,5.786
decoy,-7.966,6.489
decoy,-8.24,9.109
decoy,-7.963,6.243
decoy,-7.961,7.121
decoy,-7.959,7.656
decoy,-8.429,5.985
decoy,-7.953,8.376
decoy,-7.98,6.939
decoy,-7.966,7.543
decoy,-8.54,7.421
decoy,-7.955,8.202
decoy,-8.491,6.335
decoy,-7.949,9.114
decoy,-7.943,8.145
decoy,-7.943,5.666
decoy,-7.94,5.731
decoy,-8.2,5.647
decoy,-7.94,7.402
decoy,-7.939,6.795
decoy,-7.939,8.123
decoy,-8.271,10.224
decoy,-10.385,9.715
decoy,-9.449,9.714
CHEMBL4761026,-7.936,7.234
decoy,-7.936,7.813
decoy,-7.936,7.142
decoy,-7.934,7.92
decoy,-7.933,6.116
decoy,-7.966,7.896
decoy,-7.943,6.067
decoy,-7.93,7.345
decoy,-7.93,9.771
decoy,-8.158,6.162
decoy,-8.698,6.078
decoy,-8.323,7.061
decoy,-8.107,7.936
decoy,-7.926,7.776
decoy,-7.926,8.23
decoy,-8.099,6.42
decoy,-7.925,6.777
decoy,-7.924,7.342
decoy,-7.922,9.345
decoy,-7.942,8.69
decoy,-9.063,9.297
decoy,-7.921,7.633
decoy,-7.92,6.73
decoy,-7.92,7.661
decoy,-7.957,8.068
decoy,-8.097,8.516
decoy,-7.951,7.864
decoy,-7.917,6.641
decoy,-8.057,6.619
decoy,-7.938,6.707
decoy,-10.599,8.056
decoy,-7.914,6.113
decoy,-8.029,6.132
decoy,-8.811,8.681
decoy,-8.018,6.676
CHEMBL313972,-7.912,6.572
decoy,-7.912,6.832
decoy,-7.911,5.162
decoy,-7.912,5.746
decoy,-7.927,5.698
decoy,-7.91,7.022
decoy,-8.09,5.711
decoy,-8.044,6.082
decoy,-7.91,6.363
decoy,-7.908,6.386
decoy,-8.004,8.545
decoy,-7.914,5.981
decoy,-8.317,7.4
decoy,-7.931,7.232
decoy,-7.905,6.242
decoy,-7.905,7.686
decoy,-7.905,6.721
decoy,-7.904,6.291
decoy,-7.926,7.522
decoy,-7.908,5.935
decoy,-7.946,6.146
decoy,-7.895,6.056
decoy,-7.91,7.17
decoy,-7.974,5.967
decoy,-7.891,5.628
decoy,-8.033,6.736
decoy,-7.889,7.112
decoy,-9.023,6.95
decoy,-7.944,6.403
decoy,-7.988,6.668
decoy,-7.892,7.462
decoy,-9.215,7.473
decoy,-7.898,6.343
decoy,-8.713,8.492
decoy,-7.886,6.736
decoy,-7.886,8.432
decoy,-8.522,7.249
decoy,-7.885,9.163
decoy,-7.884,6.382
decoy,-7.882,6.643
decoy,-8.652,7.369
decoy,-7.878,5.403
decoy,-8.423,7.716
decoy,-8.22,7.53
decoy,-7.876,10.003
decoy,-7.873,7.048
decoy,-7.873,8.09
decoy,-7.873,7.502
decoy,-8.03,6.764
decoy,-7.885,6.411
decoy,-7.881,5.616
decoy,-7.88,7.167
decoy,-9.217,7.744
decoy,-7.866,5.934
decoy,-7.881,7.165
decoy,-7.863,6.672
decoy,-7.862,10.658
decoy,-7.893,6.304
decoy,-7.861,6.433
decoy,-7.861,8.263
decoy,-8.278,6.045
decoy,-7.861,7.587
decoy,-8.234,9.157
decoy,-7.872,6.61
decoy,-7.858,7.47
decoy,-8.355,9.292
decoy,-7.855,6.678
decoy,-8.645,6.385
decoy,-9.148,9.079
decoy,-7.853,6.458
decoy,-8.943,7.89
decoy,-7.85,8.09
decoy,-7.852,6.897
decoy,-7.946,6.22
decoy,-7.956,7.575
rhodamin6G,-7.848,7.766
decoy,-7.96,9.226
decoy,-7.847,7.257
decoy,-7.897,6.688
decoy,-7.846,7.286
decoy,-7.898,5.93
decoy,-8.033,6.773
decoy,-8.073,7.04
decoy,-8.66,7.565
decoy,-7.844,7.856
decoy,-7.841,8.048
CHEMBL4742045,-7.84,7.6
decoy,-7.84,7.453
decoy,-8.144,6.867
decoy,-7.834,6.168
decoy,-7.833,7.255
decoy,-7.833,6.005
decoy,-7.833,7.014
decoy,-7.832,6.376
decoy,-7.914,4.567
decoy,-8.904,8.497
decoy,-7.824,7.812
decoy,-9.678,6.368
decoy,-7.822,9.118
decoy,-7.82,5.816
decoy,-7.82,7.625
decoy,-7.819,4.56
decoy,-7.855,7.734
decoy,-7.879,6.168
decoy,-7.816,6.56
decoy,-7.816,5.293
decoy,-7.813,7.131
decoy,-7.812,5.603
decoy,-7.925,7.07
decoy,-9.057,6.738
decoy,-7.811,6.866
decoy,-8.49,8.489
decoy,-9.14,6.96
decoy,-8.986,8.321
decoy,-7.808,7.285
decoy,-7.816,7.358
decoy,-7.807,7.171
decoy,-9.026,7.014
decoy,-7.804,5.576
decoy,-7.894,6.357
decoy,-8.382,8.12
decoy,-7.8,7.138
decoy,-7.802,8.928
decoy,-7.8,7.673
decoy,-9.021,8.879
decoy,-7.8,7.117
decoy,-7.799,6.615
decoy,-7.798,9.877
decoy,-8.257,5.913
decoy,-7.797,6.269
decoy,-8.161,7.322
decoy,-7.794,6.469
decoy,-8.021,8.112
decoy,-7.792,7.128
rhodamin6G,-7.792,9.728
decoy,-7.788,7.775
decoy,-7.783,7.007
decoy,-7.781,8.122
decoy,-7.78,7.443
decoy,-7.842,7.272
decoy,-7.778,6.321
decoy,-7.777,6.839
decoy,-9.628,7.767
decoy,-7.775,6.181
decoy,-9.723,7.312
decoy,-7.772,6.826
decoy,-9.167,8.418
decoy,-7.769,6.284
decoy,-7.769,9.674
decoy,-7.768,7.356
decoy,-7.767,7.216
decoy,-7.767,7.872
decoy,-7.765,7.224
CHEMBL4799614,-7.766,7.919
decoy,-7.766,8.085
decoy,-7.764,5.141
decoy,-7.765,7.164
decoy,-7.763,7.071
decoy,-9.187,7.215
decoy,-7.759,6.383
decoy,-7.757,6.694
decoy,-7.754,5.629
decoy,-7.754,7.304
decoy,-7.772,6.678
decoy,-7.752,5.405
decoy,-8.07,6.657
CHEMBL4741175,-7.76,7.001
decoy,-7.76,5.42
decoy,-7.782,8.518
decoy,-7.96,6.36
decoy,-8.959,7.124
decoy,-7.747,8.243
decoy,-7.745,6.375
decoy,-7.744,6.73
decoy,-9.181,9.046
decoy,-7.741,7.584
decoy,-7.74,7.481
decoy,-8.639,7.515
decoy,-7.737,7.206
decoy,-7.831,6.148
decoy,-7.737,6.311
decoy,-7.736,6.961
decoy,-7.735,8.601
decoy,-8.097,7.248
decoy,-7.881,5.164
decoy,-8.588,6.359
decoy,-7.887,6.561
decoy,-7.839,10.511
decoy,-8.917,8.792
decoy,-8.358,7.055
decoy,-7.742,6.157
decoy,-10.127,8.524
decoy,-7.727,9.617
decoy,-7.724,8.172
decoy,-7.722,6.404
decoy,-7.721,7.731
decoy,-9.579,8.692
decoy,-7.754,6.176
decoy,-8.033,6.502
decoy,-7.849,7.761
decoy,-8.81,8.652
decoy,-7.716,5.146
decoy,-8.644,6.36
decoy,-7.712,5.15
decoy,-7.711,7.551
decoy,-7.714,10.351
decoy,-7.711,5.344
decoy,-7.711,7.289
decoy,-7.71,8.098
decoy,-7.733,5.702
decoy,-7.801,6.675
decoy,-7.706,11.292
decoy,-7.709,7.024
decoy,-8.567,8.052
decoy,-7.703,5.513
decoy,-8.057,6.689
decoy,-8.65,6.74
decoy,-8.109,6.983
decoy,-8.806,8.25
decoy,-7.857,6.491
decoy,-7.977,6.529
decoy,-8.914,6.785
decoy,-7.693,6.965
decoy,-7.692,7.316
decoy,-7.692,7.758
decoy,-7.692,7.848
decoy,-7.703,6.214
decoy,-7.69,7.347
decoy,-7.862,6.03
decoy,-7.688,6.204
decoy,-7.731,5.722
decoy,-7.689,8.83
decoy,-7.693,9.357
decoy,-7.684,6.73
decoy,-7.715,6.466
decoy,-7.682,4.764
decoy,-7.679,4.763
decoy,-7.861,6.67
decoy,-7.679,5.848
decoy,-10.263,7.598
decoy,-7.676,9.615
decoy,-8.554,6.715
decoy,-7.675,9.236
decoy,-8.694,6.509
decoy,-8.057,6.322
decoy,-8.057,6.322
decoy,-7.772,7.033
decoy,-7.672,8.568
decoy,-7.671,6.51
decoy,-7.766,6.912
decoy,-7.713,6.254
decoy,-7.669,7.387
decoy,-7.668,6.168
decoy,-7.667,7.167
decoy,-7.667,5.95
decoy,-7.674,7.088
decoy,-7.752,5.782
decoy,-7.813,8.529
decoy,-7.662,7.838
decoy,-7.661,6.139
decoy,-7.819,7.409
decoy,-7.659,6.162
decoy,-7.657,7.432
decoy,-7.657,7.082
decoy,-7.652,5.099
decoy,-7.652,6.418
decoy,-7.652,7.837
decoy,-8.026,5.574
decoy,-7.65,8.447
decoy,-7.65,6.262
decoy,-7.649,5.262
decoy,-7.912,6.467
decoy,-8.093,8.074
decoy,-7.653,6.121
decoy,-7.647,4.579
decoy,-7.951,8.856
decoy,-7.708,6.301
decoy,-7.646,6.262
decoy,-8.725,8.094
decoy,-7.665,6.497
decoy,-7.676,6.917
decoy,-7.642,8.939
decoy,-7.641,8.042
decoy,-7.641,9.732
decoy,-7.652,7.002
decoy,-9.298,6.086
decoy,-7.633,7.346
decoy,-7.812,8.182
decoy,-7.63,5.642
decoy,-10.098,8.818
decoy,-7.671,8.03
decoy,-7.627,5.998
decoy,-7.627,9.391
decoy,-7.627,6.294
decoy,-7.626,6.737
decoy,-8.142,6.98
decoy,-7.624,6.857
decoy,-7.769,6.701
decoy,-7.779,6.637
decoy,-7.632,7.078
decoy,-7.616,8.483
decoy,-7.615,8.745
decoy,-7.614,6.935
decoy,-10.266,6.312
decoy,-7.611,10.329
decoy,-7.611,7.277
decoy,-7.608,5.03
decoy,-9.574,6.131
decoy,-7.607,9.278
decoy,-7.958,7.001
decoy,-7.866,7.172
decoy,-8.884,7.013
decoy,-7.605,6.235
decoy,-9.228,5.959
decoy,-7.673,8.87
decoy,-7.604,9.085
decoy,-7.603,7.164
decoy,-7.603,6.989
decoy,-7.794,8.095
decoy,-7.613,6.844
decoy,-7.714,7.465
decoy,-8.188,8.388
decoy,-8.933,6.583
decoy,-7.599,7.701
decoy,-7.6,5.756
decoy,-7.596,8.041
decoy,-8.386,5.806
decoy,-7.591,7.399
decoy,-7.589,6.826
decoy,-8.437,6.629
decoy,-7.588,8.559
decoy,-7.651,10.102
decoy,-7.587,8.899
decoy,-7.586,7.357
decoy,-7.585,7.052
decoy,-10.197,8.414
decoy,-7.584,4.723
decoy,-7.772,9.316
decoy,-7.583,8.231
decoy,-7.582,8.065
decoy,-7.582,7.628
decoy,-10.112,8.131
decoy,-8.519,6.106
decoy,-7.576,6.666
decoy,-7.576,4.384
decoy,-7.625,6.507
decoy,-7.575,6.853
decoy,-8.805,6.907
decoy,-7.574,6.962
decoy,-7.621,6.73
decoy,-7.573,7.104
CHEMBL4743702,-7.608,6.524
decoy,-7.608,6.387
decoy,-7.571,7.445
decoy,-8.685,6.933
decoy,-7.569,8.099
decoy,-7.596,7.956
decoy,-7.567,5.784
decoy,-8.55,7.712
decoy,-7.567,5.647
decoy,-7.564,8.968
decoy,-8.673,8.187
decoy,-7.607,5.914
decoy,-9.436,7.19
decoy,-8.316,7.815
decoy,-9.395,6.779
decoy,-7.56,10.086
decoy,-7.97,6.823
decoy,-7.558,5.854
decoy,-7.557,6.829
decoy,-7.555,8.491
decoy,-7.554,8.701
decoy,-8.196,7.216
decoy,-7.553,7.387
decoy,-8.591,6.645
decoy,-7.96,5.579
decoy,-7.549,8.03
decoy,-7.549,7.404
decoy,-8.456,6.431
decoy,-7.543,7.058
decoy,-7.543,5.341
decoy,-8.544,6.514
decoy,-7.546,6.207
decoy,-7.617,7.31
decoy,-7.58,6.704
decoy,-7.678,7.902
decoy,-7.542,6.372
decoy,-7.56,9.292
decoy,-7.538,5.438
decoy,-8.525,7.073
decoy,-7.955,8.867
decoy,-7.731,6.942
decoy,-7.938,5.502
decoy,-7.525,6.889
decoy,-7.57,8.157
decoy,-7.548,5.683
decoy,-7.522,7.238
decoy,-7.522,6.73
decoy,-7.581,7.064
decoy,-7.82,7.423
decoy,-7.519,6.386
decoy,-7.518,6.578
decoy,-7.522,6.927
decoy,-7.548,4.978
decoy,-7.516,7.865
decoy,-7.516,6.638
decoy,-7.514,8.504
decoy,-7.74,6.094
decoy,-7.558,6.932
decoy,-7.516,5.463
decoy,-8.543,6.233
decoy,-7.511,7.36
decoy,-8.105,6.001
decoy,-7.51,6.265
decoy,-9.844,7.7
decoy,-7.53,6.769
decoy,-7.506,9.115
decoy,-7.883,6.803
decoy,-8.66,6.518
decoy,-7.5,7.204
decoy,-7.548,6.37
decoy,-7.569,9.85
decoy,-7.992,7.032
decoy,-7.909,7.686
decoy,-7.497,6.992
decoy,-8.516,7.841
decoy,-9.031,7.685
decoy,-7.495,5.672
decoy,-8.496,7.371
decoy,-7.494,8.044
decoy,-8.219,6.054
decoy,-7.597,7.062
decoy,-7.49,6.833
decoy,-7.488,6.063
decoy,-7.488,8.229
decoy,-7.487,4.982
decoy,-7.567,6.565
decoy,-7.486,9.061
decoy,-7.707,8.187
decoy,-7.489,6.037
decoy,-8.115,8.506
decoy,-7.49,8.09
decoy,-7.481,6.179
decoy,-7.812,7.911
decoy,-7.922,8.054
decoy,-7.892,6.211
decoy,-7.476,4.558
decoy,-7.483,5.923
decoy,-9.689,8.857
decoy,-8.061,7.074
decoy,-7.469,8.647
decoy,-7.614,7.682
decoy,-7.475,6.206
decoy,-7.498,6.83
decoy,-9.32,7.36
decoy,-7.466,6.979
decoy,-7.463,5.62
decoy,-7.89,6.31
decoy,-7.479,6.662
decoy,-7.461,8.52
decoy,-7.464,6.586
decoy,-9.337,7.918
decoy,-7.932,7.004
decoy,-7.471,5.85
decoy,-7.455,7.978
decoy,-7.454,8.002
decoy,-7.453,8.359
decoy,-7.651,8.211
decoy,-7.452,7.438
decoy,-7.451,6.473
decoy,-7.452,7.902
decoy,-8.616,6.898
decoy,-7.467,6.275
decoy,-9.136,8.66
decoy,-9.702,6.712
decoy,-7.446,7.007
decoy,-8.477,6.08
decoy,-9.075,6.728
decoy,-7.598,7.649
decoy,-8.332,9.05
decoy,-7.441,7.244
decoy,-9.098,9.225
decoy,-7.713,7.135
decoy,-7.439,6.176
decoy,-7.518,6.768
decoy,-7.495,7.168
decoy,-9.348,5.889
decoy,-8.164,7.356
decoy,-7.626,10.098
decoy,-7.436,7.326
decoy,-7.966,7.101
decoy,-7.436,6.292
decoy,-7.606,5.969
decoy,-7.94,7.368
decoy,-7.842,8.812
decoy,-9.694,7.771
decoy,-7.43,8.378
decoy,-7.438,6.679
decoy,-8.425,6.308
decoy,-7.839,8.035
decoy,-7.427,8.026
decoy,-7.838,10.395
decoy,-7.956,7.175
decoy,-7.429,7.176
decoy,-7.421,5.547
decoy,-7.43,6.532
decoy,-7.42,7.105
decoy,-7.419,5.175
decoy,-7.93,5.575
decoy,-7.42,6.175
decoy,-7.947,7.061
decoy,-7.513,8
decoy,-7.414,8.383
decoy,-8.586,9.399
decoy,-7.411,5.688
decoy,-7.409,7.176
decoy,-7.437,7.438
decoy,-8.132,6.897
decoy,-7.464,7.714
decoy,-7.617,7.249
decoy,-7.518,6.795
decoy,-7.85,6.242
decoy,-7.412,5.824
decoy,-7.401,6.816
decoy,-7.4,6.696
decoy,-7.407,7.717
decoy,-7.398,7.284
decoy,-7.398,5.667
decoy,-7.396,7.96
decoy,-8.395,7.366
decoy,-7.396,8.988
decoy,-7.872,6.679
decoy,-7.395,5.158
decoy,-7.393,8.738
decoy,-7.392,3.651
decoy,-8.093,6.883
decoy,-7.391,6.643
decoy,-7.892,7.709
decoy,-7.388,6.028
